bathrooms,bathroomsFull,bedrooms,fireplaceFeatures,fireplaces,garageSpaces,hasAttachedGarage,hasCarport,hasHeating,hasPetsAllowed,heating,homeType,id,latitude,laundryFeatures,livingArea,longitude,mortgageRates_arm5Rate,mortgageRates_fifteenYearFixedRate,mortgageRates_thirtyYearFixedRate,parkingFeatures,price,propertyTaxRate,schools,solarBuildFactor,solarClimateFactor,solarElectricityFactor,solarFactor,solarSunScore,specialListingConditions,streetAddress,taxAnnualAmount,taxAssessedValue,yearBuilt,zipcode
2.0,1.0,1.0,"['Den', 'Kitchen', 'Living Room', 'Master Bedroom']",0.0,1.0,False,False,True,True,['Forced Air'],Condo,111920954,2008.0,"['Dryer', 'Laundry Closet', 'In Unit', 'Washer']",895.0,-122.42047882080078,2.189,2.15,2.6830000000000003,"['Garage', 'Assigned', 'Side By Side']",939000,0.67,"[{'distance': 0.1, 'name': 'Tenderloin Community', 'rating': 3, 'level': 'Elementary', 'studentsPerTeacher': 15, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06442&state=CA', 'type': 'Public', 'size': 314, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.4, 'name': 'Francisco Middle School', 'rating': 6, 'level': 'Middle', 'studentsPerTeacher': 15, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06367&state=CA', 'type': 'Public', 'size': 560, 'totalCount': 1, 'isAssigned': True}, {'distance': 1, 'name': 'Wells (Ida B.) High School', 'rating': 2, 'level': 'High', 'studentsPerTeacher': 9, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06452&state=CA', 'type': 'Public', 'size': 165, 'totalCount': 1, 'isAssigned': True}]",79.2,6.62,5.02,2.8,90.84,Standard,818 Van Ness Ave APT 804,10793.0,838852.0,2008.0,94109
3.0,0.0,2.0,No information,0.0,0.0,False,False,True,False,['Gas'],SingleFamily,2134178546,1991.0,No information,5000.0,-122.38893127441406,2.742,2.6919999999999997,3.055,"['Commercial Vehicle Allowed', 'Covered', 'Garage', 'Secured']",3200000,0.67,"[{'distance': 0.4, 'name': 'Daniel Webster Elementary School', 'rating': 5, 'level': 'Elementary', 'studentsPerTeacher': 13, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06451&state=CA', 'type': 'Public', 'size': 326, 'totalCount': 1, 'isAssigned': True}, {'distance': 2.8, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.8, 'name': 'S.F. International High School', 'rating': 2, 'level': 'High', 'studentsPerTeacher': 9, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=25018&state=CA', 'type': 'Public', 'size': 297, 'totalCount': 1, 'isAssigned': True}]",80.0,6.73,5.02,2.8,94.54,Real Estate Owned,2250 3rd St,18066.461693548386,1436531.3676767678,1991.0,94107
3.0,3.0,7.0,No information,0.0,0.0,False,False,False,False,No information,MultiFamily,2076570703,1900.0,No information,3801.0,-122.42996978759766,2.742,2.6919999999999997,3.055,[None],2995000,0.67,"[{'distance': 0.2, 'name': 'Muir (John) Elementary School', 'rating': 7, 'level': 'Elementary', 'studentsPerTeacher': 12, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06414&state=CA', 'type': 'Public', 'size': 225, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.4, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.4, 'name': 'Wells (Ida B.) High School', 'rating': 2, 'level': 'High', 'studentsPerTeacher': 9, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06452&state=CA', 'type': 'Public', 'size': 165, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,0.8,92.44,Standard,148 Fillmore St #152,18066.461693548386,1436531.3676767678,1900.0,94117
1.0,1.0,1.0,No information,0.0,0.0,True,False,True,True,['Central'],Condo,80753338,2001.0,['Laundry Closet'],675.0,-122.39092254638672,2.189,2.15,2.6830000000000003,"['Attached', 'Enclosed', 'Garage Door Opener', 'Underground', 'Side by Side', 'On Site', 'Driveway']",785000,0.67,"[{'distance': 1.7, 'name': 'Daniel Webster Elementary School', 'rating': 5, 'level': 'Elementary', 'studentsPerTeacher': 13, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06451&state=CA', 'type': 'Public', 'size': 326, 'totalCount': 1, 'isAssigned': True}, {'distance': 3.5, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.9, 'name': ""Five Keys Independence High School (Sf Sheriff's)"", 'rating': 2, 'level': 'High', 'studentsPerTeacher': 25, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=24794&state=CA', 'type': 'Charter', 'size': 3417, 'totalCount': 1, 'isAssigned': True}]",78.4,6.73,5.02,2.8,92.94,Standard,400 Beale St APT 1202,9175.0,704404.0,2001.0,94105
1.0,1.0,1.0,No information,0.0,0.0,True,False,True,True,['Central'],Condo,15148220,1991.0,['Laundry Closet'],544.0,-122.39054870605469,2.189,2.15,2.6830000000000003,"['Assigned', 'Attached', 'Covered', 'Garage Door Opener', 'Garage Faces Front', 'Interior Access', 'Side By Side', 'Side by Side', 'On Site']",625000,0.67,"[{'distance': 1.7, 'name': 'Daniel Webster Elementary School', 'rating': 5, 'level': 'Elementary', 'studentsPerTeacher': 13, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06451&state=CA', 'type': 'Public', 'size': 326, 'totalCount': 1, 'isAssigned': True}, {'distance': 3.5, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 1, 'name': ""Five Keys Independence High School (Sf Sheriff's)"", 'rating': 2, 'level': 'High', 'studentsPerTeacher': 25, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=24794&state=CA', 'type': 'Charter', 'size': 3417, 'totalCount': 1, 'isAssigned': True}]",72.8,6.73,5.02,2.8,87.34,Standard,201 Harrison St APT 405,6033.0,448080.0,1991.0,94105
5.0,4.0,4.0,"['Family Room', 'Kitchen', 'Living Room']",3.0,0.0,True,False,False,True,No information,Condo,63196659,2003.0,No information,4004.0,-122.43222045898438,2.742,2.6919999999999997,3.055,"['Attached', 'Garage Door Opener', 'Private', 'Independent', 'On Site']",4698000,0.67,"[{'distance': 0.4, 'name': 'Sherman Elementary School', 'rating': 7, 'level': 'Elementary', 'studentsPerTeacher': 16, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06432&state=CA', 'type': 'Public', 'size': 387, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.5, 'name': 'Marina Middle School', 'rating': 6, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06400&state=CA', 'type': 'Public', 'size': 790, 'totalCount': 2, 'isAssigned': True}, {'distance': 0.7, 'name': 'Gateway High School', 'rating': 7, 'level': 'High', 'studentsPerTeacher': 12, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06371&state=CA', 'type': 'Charter', 'size': 479, 'totalCount': 1, 'isAssigned': True}]",68.0,6.62,5.02,2.8,82.44,Standard,2117 Broadway St,15073.0,1255442.0,2003.0,94115
2.0,2.0,1.0,No information,0.0,0.0,False,False,True,True,['Central'],Condo,79842029,2007.0,['Laundry Closet'],1461.0,-122.3919906616211,2.742,2.6919999999999997,3.055,['See Remarks'],1539000,0.67,"[{'distance': 1.1, 'name': 'Daniel Webster Elementary School', 'rating': 5, 'level': 'Elementary', 'studentsPerTeacher': 13, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06451&state=CA', 'type': 'Public', 'size': 326, 'totalCount': 1, 'isAssigned': True}, {'distance': 3.1, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.6, 'name': ""Five Keys Independence High School (Sf Sheriff's)"", 'rating': 2, 'level': 'High', 'studentsPerTeacher': 25, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=24794&state=CA', 'type': 'Charter', 'size': 3417, 'totalCount': 1, 'isAssigned': True}]",77.6,6.73,5.02,2.8,92.14,Standard,207 King St APT 411,19144.0,1524414.0,2007.0,94107
0.0,0.0,1.0,No information,0.0,0.0,False,False,True,True,['Central'],Condo,69819505,2004.0,No information,716.0,-122.39324951171876,2.189,2.15,2.6830000000000003,"['Detached', 'Garage Door Opener', 'Private', 'Side by Side', 'On Site']",765000,0.67,"[{'distance': 1.1, 'name': 'Daniel Webster Elementary School', 'rating': 5, 'level': 'Elementary', 'studentsPerTeacher': 13, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06451&state=CA', 'type': 'Public', 'size': 326, 'totalCount': 1, 'isAssigned': True}, {'distance': 3, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.6, 'name': ""Five Keys Independence High School (Sf Sheriff's)"", 'rating': 2, 'level': 'High', 'studentsPerTeacher': 25, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=24794&state=CA', 'type': 'Charter', 'size': 3417, 'totalCount': 1, 'isAssigned': True}]",76.8,6.73,5.02,2.8,91.34,Standard,250 King St UNIT 532,4818.0,752288.0,2004.0,94107
2.0,2.0,2.0,No information,0.0,0.0,False,False,True,True,['Central'],Condo,123598662,0.0,['Laundry Closet'],1558.0,-122.39887237548828,2.742,2.6919999999999997,3.055,"['Covered', 'Enclosed', 'Electric Vehicle Charging Station(s)', 'Garage Door Opener', 'Interior Access', 'Mechanical Lift', 'Valet', 'Side by Side', 'On Site - Unassigned (Condo Only)']",1950000,0.67,"[{'distance': 1.6, 'name': 'Daniel Webster Elementary School', 'rating': 5, 'level': 'Elementary', 'studentsPerTeacher': 13, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06451&state=CA', 'type': 'Public', 'size': 326, 'totalCount': 1, 'isAssigned': True}, {'distance': 3.1, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.6, 'name': ""Five Keys Independence High School (Sf Sheriff's)"", 'rating': 2, 'level': 'High', 'studentsPerTeacher': 25, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=24794&state=CA', 'type': 'Charter', 'size': 3417, 'totalCount': 1, 'isAssigned': True}]",80.0,6.73,5.02,2.8,94.54,Pending Litigation,1 Hawthorne St UNIT 23A,26515.0,2140904.0,0.0,94105
2.0,2.0,2.0,No information,0.0,0.0,True,False,False,True,No information,Condo,15072132,1998.0,No information,1068.0,-122.42288208007812,2.742,2.6919999999999997,3.055,"['Attached', 'Guest', 'Tandem', 'On Site - Mapped (Condo Only)']",1495000,0.67,"[{'distance': 0.4, 'name': 'Yick Wo Elementary School', 'rating': 9, 'level': 'Elementary', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '1-5', 'link': 'https://www.greatschools.org/school?id=06454&state=CA', 'type': 'Public', 'size': 239, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.8, 'name': 'Francisco Middle School', 'rating': 6, 'level': 'Middle', 'studentsPerTeacher': 15, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06367&state=CA', 'type': 'Public', 'size': 560, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.4, 'name': 'Galileo High School', 'rating': 8, 'level': 'High', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06369&state=CA', 'type': 'Public', 'size': 1816, 'totalCount': 1, 'isAssigned': True}]",78.4,6.62,5.02,2.8,90.04,Successor Trustee Sale,1438 Green St UNIT 7C,8693.0,657950.0,1998.0,94109
0.0,0.0,2.0,No information,0.0,0.0,False,False,True,False,"['Forced air', 'Electric', 'Gas']",MultiFamily,2072278910,1986.0,['Washer / Dryer'],2770.0,-122.47616577148438,2.742,2.6919999999999997,3.055,"['Garage - Attached', 'On-street']",2400000,0.67,"[{'distance': 0, 'name': 'Argonne Elementary School', 'rating': 8, 'level': 'Elementary', 'studentsPerTeacher': 19, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06338&state=CA', 'type': 'Public', 'size': 433, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.9, 'name': 'Presidio Middle School', 'rating': 8, 'level': 'Middle', 'studentsPerTeacher': 18, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06423&state=CA', 'type': 'Public', 'size': 1060, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.9, 'name': 'Washington (George) High School', 'rating': 7, 'level': 'High', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06450&state=CA', 'type': 'Public', 'size': 1995, 'totalCount': 1, 'isAssigned': True}]",56.0,6.62,5.02,0.96,68.6,Standard,635 17th Ave,18066.461693548386,1436531.3676767678,1986.0,94121
1.0,1.0,1.0,No information,0.0,0.0,False,False,True,True,['Electric'],Condo,64969902,2002.0,['Laundry Closet'],630.0,-122.41885375976562,2.189,2.15,2.6830000000000003,"['Interior Access', 'Side By Side', 'Independent', 'On Site - Lease Available (Condo Only)']",650000,0.67,"[{'distance': 1.6, 'name': 'Daniel Webster Elementary School', 'rating': 5, 'level': 'Elementary', 'studentsPerTeacher': 13, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06451&state=CA', 'type': 'Public', 'size': 326, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.6, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.8, 'name': 'Mission High School', 'rating': 3, 'level': 'High', 'studentsPerTeacher': 13, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06411&state=CA', 'type': 'Public', 'size': 1099, 'totalCount': 1, 'isAssigned': True}]",76.0,6.62,5.02,2.8,87.64,Standard,140 S Van Ness Ave UNIT 1041,8408.0,642030.0,2002.0,94103
1.0,1.0,1.0,No information,0.0,0.0,True,False,False,True,No information,Condo,15076541,0.0,No information,811.0,-122.42249298095705,2.189,2.15,2.6830000000000003,"['Attached', 'Independent', 'On Site']",775000,0.67,"[{'distance': 0.7, 'name': 'Sherman Elementary School', 'rating': 7, 'level': 'Elementary', 'studentsPerTeacher': 16, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06432&state=CA', 'type': 'Public', 'size': 387, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.3, 'name': 'Marina Middle School', 'rating': 6, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06400&state=CA', 'type': 'Public', 'size': 790, 'totalCount': 2, 'isAssigned': True}, {'distance': 0.9, 'name': 'Gateway High School', 'rating': 7, 'level': 'High', 'studentsPerTeacher': 12, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06371&state=CA', 'type': 'Charter', 'size': 479, 'totalCount': 1, 'isAssigned': True}]",79.2,6.62,5.02,2.8,90.84,Standard,1 Daniel Burnham Ct APT 309,6925.0,522452.0,0.0,94109
3.0,3.0,3.0,"['Gas Log', 'Living Room']",1.0,0.0,False,False,True,True,"['Fireplace(s)', 'Steam']",Condo,2098966036,1925.0,"['Inside Room', 'Laundry Closet']",2526.0,-122.41138458251952,2.742,2.6919999999999997,3.055,"['Covered', 'Interior Access', 'Side By Side', 'Underground', 'Side by Side', 'On Site', 'Driveway']",5500000,0.67,"[{'distance': 0.2, 'name': 'Lau (Gordon J.) Elementary School', 'rating': 7, 'level': 'Elementary', 'studentsPerTeacher': 18, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06389&state=CA', 'type': 'Public', 'size': 695, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.6, 'name': 'Marina Middle School', 'rating': 6, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06400&state=CA', 'type': 'Public', 'size': 790, 'totalCount': 1, 'isAssigned': True}, {'distance': 1, 'name': 'Galileo High School', 'rating': 8, 'level': 'High', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06369&state=CA', 'type': 'Public', 'size': 1816, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,2.8,94.44,Standard,1100 Sacramento St APT 802,18066.461693548386,1436531.3676767678,1925.0,94108
0.0,0.0,2.0,No information,0.0,0.0,False,False,True,False,['Central'],SingleFamily,2084609850,1948.0,No information,3400.0,-122.39498901367188,2.742,2.6919999999999997,3.055,['On Street'],2400000,0.67,"[{'distance': 0.2, 'name': 'Daniel Webster Elementary School', 'rating': 5, 'level': 'Elementary', 'studentsPerTeacher': 13, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06451&state=CA', 'type': 'Public', 'size': 326, 'totalCount': 1, 'isAssigned': True}, {'distance': 2.5, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.4, 'name': 'S.F. International High School', 'rating': 2, 'level': 'High', 'studentsPerTeacher': 9, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=25018&state=CA', 'type': 'Public', 'size': 297, 'totalCount': 1, 'isAssigned': True}]",60.0,6.73,5.02,2.8,74.54,Standard,224 Mississippi St,18066.461693548386,1436531.3676767678,1948.0,94107
1.0,1.0,0.0,No information,0.0,0.0,True,False,True,True,"['Baseboard', 'Electric']",Condo,15068553,1968.0,['Other'],411.0,-122.41365051269531,2.2119999999999997,2.026,2.687,"['Assigned', 'Attached', 'Enclosed', 'Garage Door Opener', 'Underground', 'Independent', 'On Site']",529000,0.67,"[{'distance': 0.3, 'name': 'Redding Elementary School', 'rating': 7, 'level': 'Elementary', 'studentsPerTeacher': 17, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06424&state=CA', 'type': 'Public', 'size': 240, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.5, 'name': 'Marina Middle School', 'rating': 6, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06400&state=CA', 'type': 'Public', 'size': 790, 'totalCount': 1, 'isAssigned': True}, {'distance': 1, 'name': 'Galileo High School', 'rating': 8, 'level': 'High', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06369&state=CA', 'type': 'Public', 'size': 1816, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,2.8,94.44,Standard,1177 California St APT 503,5806.0,422159.0,1968.0,94108
